place_id,name,lat,lon,average_rating,total_review_count,earliest_available_review_date,review_1_text,review_2_text,review_3_text,review_4_text,review_5_text
ChIJUYr-S5072jARgkpqaKiYDeU,Rose Coffee,18.790647,98.98901339999999,4.5,2,2019-10-05,Had an iced thai tee for 35thb. Well worth it!,Great coffee and a lot of collection toys. Very near to monument,,,
ChIJJwA6WwA72jARiCgSw_WPNOA,1998 Coffee and Tea,18.7934981,98.98407449999999,5.0,1,2025-02-10,Super friendly and great tasting coffee. I recommend it!,,,,
ChIJRz71agA72jAR8abn5dL7Yfs,Tao Bin,18.7906823,98.98928099999999,1.0,1,,,,,,
ChIJnyScVTM72jAR_uMDvOQngds,Rolling in the drip,18.791540299999998,98.982249,5.0,1,2025-02-25,"It was a truly extraordinary massage. I felt like I had experienced every massage technique I'd ever seen online. It felt more like I was receiving a professional massage than just relaxing.

I highly recommend it.",,,,
ChIJr1ML5eo72jARfUIsBINtx4I,ART AND PLAY,18.793161299999998,98.9825632,,,,,,,,
ChIJc4_ffwA72jARGz2MHtrvD30,Under over brunch,18.794372199999998,98.98463629999999,4.9,33,2026-02-04,"Really enjoyed brunch here! Great food, good coffee, and nice vibes. Perfect place to chill and start the day. Will come back again for sure.","A lovely little café with very friendly staff and a perfect setting to take a break in Chiang Mai. They also serve brunch, with tasty food that’s clearly well prepared. This place definitely deserves more visibility. Highly recommended.",Lovely wooden cafe with great food and friendly staff 😋,Tasty breakfast from this new restaurant- still in “soft opening”.,Best brunch and coffee ever
ChIJKXzJfAA72jARAwb1-nucjQk,CMVC coffee,18.7917745,98.9877034,4.8,39,2024-10-28,"Went there a few times. There is a little background music. It's the school official coffee and they sell the artwork of the student in the back! You can even go for having a look at the paintings and drawings. The workers speak English and the prices are pretty cheap compared to other coffee shops. They have a free wifi available and lots of options for drinks and even some sweet snacks (maybe handmade for some).
I recommend having a look.","This cafe is a part of a school, so the prices are much cheaper than many others around. It’s na nice AC space with some good tables and chairs. My hot cappuccino was below average quality, but the value is not bad given this location and the price.",Prices range from 30-35 Baht for a hot cold coffee Matcha etc and 40-45 for a smoothie in a clean quiet spacious aircon atmosphere. Excellent place to enjoy a quiet drink and use a laptop while supporting the local vocational school.,"CMVC Coffee, part of Chiangmai vocational College is a specialty coffee shop located in Chiang Mai, Thailand, celebrated for its commitment to high-quality, locally-sourced coffee. The café often features coffee from organic farms in northern Thailand, including single-origin beans from sustainable sources like Paradise Mountain Organic Coffee. Known for its relaxed ambiance and dedication to the art of coffee-making, CMVC uses a variety of brewing techniques and serves a range of unique blends, aiming to offer both locals and tourists a refined coffee experience within a peaceful setting.

The Chiang Mai coffee scene is rich with third-wave coffee shops that emphasize traceability, organic farming, and artisanal brewing, and CMVC Coffee stands out for embodying these values while showcasing the region’s coffee-growing heritage. If you’re in Chiang Mai, CMVC provides an authentic taste of Thailand’s coffee culture in a stylish, inviting environment ￼.","Just came from Bangkok, where everything is expensive and somewhat superficial. I have to say that this place is very cheap, good and has soul. The owner might praise the employees, they’re amazing. The school in the front is a pretty building, which enhance the whole view"
ChIJlTqevTQ72jARsHw3g596pV4,LA LI CHA,18.793181099999998,98.9882348,5.0,2,2021-02-13,"This drink is good for you and has fewer calories than regular drinks, but the taste is just as good.",,,,
ChIJQ3oOXpc62jARUXoZw1xzIU0,Burkta Wiang Kaew,18.7931028,98.98658239999999,4.8,77,2019-10-23,I order hot pure matcha and enjoy nice atmosphere.,"I tried their signature drink for 75thb and it was good. Their americano was also very good. The store itself is small, but they have a large nice garden right in front of it. The bathroom here is also very clean. It’s a nice spot to chill overall.","Located in the back part of the courtyard, this is a lovely coffee spot. In the same courtyard there is a cafe and coworking space. There is plenty of shaded seating as well.","Good coffe, thai tea and a nice environment to relax.

There is also a coworking and two other places to order some food.

The price is a little above average but the quality is worth it.","Great coffee but was disappointed by plastic cups, covers, straws being used for dining in... while asking people to save the earth by bringing their own cups. Would change my mind when they implement better practices."
ChIJOyuUaK072jARNpvIRpoPLng,Improvise Coffee ll,18.7906221,98.9898996,4.5,277,2025-10-01,"I was walking past yesterday when I saw the sign out the front for ""egg coffee"", but I couldn't fit in a third coffee so I had to wait till today. When I was in Vietnam last year I absolutely loved the egg coffee. So I was excited to find a place in Chiang Mai that made it. This egg coffee is really great. It's served a little different than in Vietnam. Instead of being in a tall class with lots of ice, this is in a small glass and absolutely delicious. You don't need all the ice in a cooler climate like Chiang Mai -- in Vietnam you do as it is so hot. 🌟🌟🌟🌟 oh, and I can't leave out that the venue has a huge amount of seating. There is a little deck area with garden, then there are another two outdoor seating areas plus space upstairs. Customer service was polite and friendly.","Charming little cargotecture cafe with nice cafe garden. I took the medium roast coffee, it has citrus flavor a bit of sourness taste, hint of sour apple. I was temped to try their Vietnam inspired egg coffee but decided to go with Americano to get the coffee bean taste. Spoke to two customers and they both said, you do not taste the egg nor the raw slimy eggs. I should of spoken to them before ordering my Americano, next visit, I will try the Thai Egg Coffee. They have fans running outside under the canopy and a laptop work desk and wall outlets for laptops. Great customer service, too. Highly recommended 👌
Scale 1-10:
Food/drink-8
Price-7
Service-10
Atmosphere-9
Cleanliness-10","Accidentally we found this place and we absolutely love it!
We have tried egg coffee before in Vietnam and this one here is amazing too! However, they do it cold here but still very good! Recommend trying!","It's a nice coffee shop, good prices. Our drinks were delicious especially the rose Lemon Soda. Chill music is playing and there is a lot of space and tables to sit. We'd recommend it!","Was craving a good coffee in Chiang Mai and found a range of iced coffees at Improvise.  Went with the ""Improvise"" which was a standard iced latte with butterscotch soda thrown in.  Very happy with my choice!"
ChIJHSL4b5g62jAR7eR4DZuGx8Y,Coffee Telling,18.7904572,98.990083,4.9,859,2025-11-19,"The best cup of coffee in Chiang Mai, and the kindest, sweetest owner.
Coffee is 50 baht, he doesn’t charge for an oat milk alternative, and he uses the best one there is- Oatly! Great banana bread too!
There’s plenty of seating available outside, and it feels like sitting in someone’s garden.
There’s also a cute cat roaming about :)
My husband and I are sad we couldn’t visit more often and wish we could have stayed in this neighbourhood.","This is my FAVORITE coffee spot in Chiang Mai. First of all, the coffee is so delicious and that's what counts the most.. and second it's not extra to have soy milk. The mugs have a decent size, perfect for me. And the owner is very friendly, the atmosphere chill, lot's of greenery and nice decorations. I enjoy coming here so much! Thank you :)","Cozy spot with lush back and front patios.
The owner and staff are super friendly and cool. Banana bread is out of this world, vegan to top it. Coffee is amazing, and the mango smoothie is mmmmm.
Must visit in CNX for coffee.","Nice little cafe here, so you can grab yiur coffee, tea, Matcha, or get in and try their cheesecake. Very pleasant with the hospitality here, the girls are amazing and always welcoming with a smile on their faces. I visit often when I'm around. Pop in and get yourself a latte or some refreshments. 🙏💪","Lovely little spot for a drink and chill. The Thai milk tea was great and even did it with oat milk for me, and if you go, you have to get the vegan banana bread, it's so yummy!

The service was great as the owner is incredibly sweet and clearly loves what he does. A definite place to go for a calm, relaxing vibe"
