place_id,name,lat,lon,average_rating,total_review_count,earliest_available_review_date,review_1_text,review_2_text,review_3_text,review_4_text,review_5_text
ChIJp8dXDxcv2jARDh6fZ5OqjdM,PROD.Bakehouse,18.7620176,99.0255105,5.0,20,2024-06-22,very cute cafe with amazing desserts and great coffee!,"Here's a cute cafe 💓 in the Mahidol Road area.
📍: PROD.Bakehouse 🏡🍰 Fresh homemade bakery items daily. Desserts, drinks, and treats starting at just 10 baht at affordable prices. There's a photo corner, all in one place! 😍

I personally tried the following menu items:
🥕: Carrot Cake - not too sweet, perfectly balanced flavor
💰: 40 baht

🥤: Rich Iced Cocoa 😋
💰: 55 baht

🍋: Flower-shaped Lemon Tart 😍
💰: 60 baht

🍋: Lemon Cake 🍰
💰: 20 baht

If you're visiting Chiang Mai, be sure to stop by Prod. Bakehouse! 🍰✨ Every cake is delicious! 😋
10/10 ⭐️⭐️⭐️⭐️⭐️ (No deductions)
.
.
.
📍: Mahidol Road, Soi Damrongniwet Village
🕒: 8:00 AM - 4:00 PM (Closed every Wednesday)
🅿️: Parking available

#ChiangMaiReview
#ChiangMaiCafe
#reviewchiangmai
#cafehoppingcnx
#bakeryhomemadechiangmai
#bakeryhomemade
#prodbakehouse 🍰⭐️✨","We ordered...
An unsweetened iced latte, very good 👍
A carrot cake, delicious, not too sweet, the cream cheese topping was a great contrast 😋

The atmosphere is minimalist, warm and cozy, very cute.

The prices are reasonable.","The cakes are absolutely delicious! 🍰
They have a wide variety of homemade desserts.
I highly recommend everyone to try them.

There's ample parking available.
The atmosphere is lovely and the shop is air-conditioned.","A small shop with a homey feel.
Nice music, good coffee.
*All the desserts are delicious, a must-try!"
ChIJEWhqP1wv2jARg5Zs2snYdAQ,ร้านอาวเวอร์คอฟฟี่,18.7639521,99.025521,4.8,12,2021-07-07,I ordered thai milk tea (less sweet) and it actually was not that sweet at all. It had this creamy flavor which was great. Loved it! Would go back again for this milk tea.,🥤🥤🥤🥤,"A cozy and relaxing cafe with a friendly owner, great coffee, excellent service, and a wide variety of menu items. I loved it!","The staff provides good service, the parking lot is spacious and convenient, the coffee tastes good, and there's also a small meeting room available.",The owner provides excellent service and the cake is delicious.
ChIJVZWGI-Yv2jARkWE2ifqDxnI,น้ำเต้าหู้นมสดน้องหญิง ตลาดอ้อมเมือง,18.7637268,99.02610039999999,5.0,2,2025-04-26,"The fried dough sticks are delicious, the tofu soup is very delicious, and the custard is sweet and fragrant.","Delicious, eat often, never get bored
The owner is cute, kind and friendly.",,,
ChIJq4ALfusv2jARbc16vx24CxU,ร้านกั๊ตชา กาแฟ,18.7637699,99.0262277,4.8,12,2021-01-07,The vendor is lovely and always smiling.,"Pearls, perfect size, friendly price
💗🙏🏻",Delicious beyond its price,Reasonable price,
ChIJo0xGFO8v2jARfLhFDwPa3xA,Mellow Meal Cafe,18.763151999999998,99.02569779999999,5.0,3,2021-03-24,It is a good place for families with children. There is also a toy room attached to the cafe that can be rented out.,,,,
ChIJi1r3vN8v2jAR7sPLB_MSDAU,One'er cafe,18.7641544,99.0251095,4.6,5,2018-11-22,Be engraved on memory........,Delicious tea,,,
ChIJu2f_ee8v2jAR7wao-i5VlTE,โมสาร์ท คอฟฟี่ เฮ้าส์,18.7640937,99.02461939999999,,,,,,,,
ChIJNxjRzOsv2jAR_FVukkfdoDg,Molen Cabin,18.7645189,99.02797749999999,5.0,2,2025-07-13,"Molen Cafe, but it's a board game cafe. They sell drinks, the air conditioning is nice and cool, and you can park right in front of the shop. It's a black and white building on the main road, convenient for a quick stop.

- Delicious Molen (traditional Thai noodle soup)
- Lots of games
- Great place to hang out and have fun with friends.",,,,
ChIJK3ee9Qsv2jARdMJeskO_Hp8,มิราเคิลคอฟฟี่,18.7636155,99.02910469999999,,,,,,,,
ChIJLWlbStsv2jARInDB6rY7wKo,อนุบาล1คาเฟ่,18.7653796,99.0269733,5.0,1,,,,,,
ChIJ-WZCidE32jARTxFM9ZXCSWw,Bake Me Home,18.7639831,98.90960469999999,4.6,106,2021-01-10,"The location of this cafe is perfect. Amidst the green and abundant vegetation, lies a cute coffee shop and bakery. I have personally found baked items that I rarely see anywhere else, and the quality is great too. This place is not at all expensive for the quantity and quality served. It is a little bit out of town, but definitely the place to be when you want to be in the quiet and have a peaceful time. Place has WiFi, friendly and helpful staff and is clean. Definitely recommend.","We went to the waterfall stop by the cafe, it’s next to the entrance of waterfall. We ordered the latte, but you can check the photo that it’s really common. My wife felt a little itchy because a lot of mosquitos there. So it was not a good experience. But we hear that there are some delicious bread there, maybe we will try it on the next time.","A humble cafe in a lush green setting. We stopped by for a quick drink and snack after a hike. The owner was lovely and suggested a few items to us. The garlic and cream cheese bun was delicious 😋 Such a lovely place, worth a visit.","Cute little bakery, stopped there on our way from the waterfalls (btw. almost no water there in Feb/March), if you like sour, you will love their iced lemon tea. The savoury pastry on the photo was also delicious!!","Excellent home made crossant, danish,... Good coffee and tea. Worth to drive up a little. In the mountain, surprising cafe in the nature."
ChIJG4QJHUc32jARiyNokwySByU,Sweety berry,18.7639712,98.9098843,3.0,2,2017-05-23,I've never seen it before.,What is this place? There is no information.,,,
ChIJQ-sk1AM72jARCCcR_A7T7BA,99 Villa & Cafe,18.7677494,98.9381511,4.9,6426,2025-09-29,"visited the café with a friend and it was such a beautiful experience. The café is a bit far from the city center (around 5 km), but it’s absolutely worth the trip. The place is peaceful, charming, and surrounded by nature. At times, it felt like being in an Alice in Wonderland garden, with rabbits hopping around, ducks, and even pigs nearby.
There were very few people when we visited (day week around 4pm) which made the atmosphere even more special. It’s the perfect spot to disconnect, read, write, or simply relax, with the sound of the river flowing in the background.
The service was incredibly kind and attentive. We shared a two-tier basket of pastries with fruit. The portions are small, more like tasting samples, but the flavors were outstandin, delicate and absolutely delicious.

I forgot to ask for my cappuccino without sugar, and the staff was so kind that they prepared a new one for me without charging for the first cappuccino at all ❤. That gesture really stood out.

Overall, the place is beautiful, calm, and full of charm. I highly recommend visiting for the pastries and for a quiet, relaxing afternoon surrounded by nature.

Service and experience: 10/10.","The house's colors and the gardens made me feel like I'd stepped into Alice's Wonderland. The food portions were enormous, and the rabbits, ducks, geese, and piglets running around on the lawn—the harmonious coexistence of people and animals—made me feel completely at peace. It was a wonderful feeling!",Decoration and vibe are the best . You can chill with fine atmosphere and so cute to take pictures and they also have some kind of cute animals which is so nice with positive energy. One of my top three favorite cafe in CNX.,"Found this wonderful café while staying in Chiang Mai for a month.
As soon as you walk through the outside gate, you’ll know you’re in a unique place. It really feels like you just stepped into a story book.
There is a little stream outside with ducks and bunnies and the café even has its own pet pig.
We sat inside one of the air conditioned building and ordered a cake two smoothies which were huge btw. and looked more like art works rather than beverages.
Location, food, drinks and service was all outstanding.
Love this unique and beautiful establishment. 🫶👌
We will be back for sure.","I understood now why people give high ratings.
All great 👍
Animals cute.
Stuffs are friendly,well take care.
Drinks are nice.
Definitely i will bring my fam back here."
ChIJ2cTJtrsw2jAR3bELypr-ars,Urban Cafe,18.767429,98.9387785,4.6,37,2018-04-07,"Great coffee, rustic yet modern design, friendly boss, and a killer view!","Do not chase.
Nice shady place.","Friendly and good taste, You can take your laptop and do your work in this cafe. (a lot of Thai computer graphic contributor here)","Lovely owner, great quiet place to work","Nature, silence and good taste"
ChIJoeTYhrsw2jARbQEJVcuYXEk,Tara Coffee Chiang Mai,18.7680533,98.9409132,4.4,192,2018-12-01,"Great little Thai coffee shop with fair prices and a cozy atmosphere. The coffee tastes good and feels carefully made, not rushed. A nice place to relax, catch up with friends, or just enjoy a quiet cup of coffee.","1st of all, What a nice place and nice people working there. Pim and tung ting we're fabulous. Both very friendly and talkative, I think another review complained about the service and workers, but a friendly face usually is returned from another. This is Thailand and the land of Smiles.
We have eaten their several times during our stay and will go back again before the end of or trip. Everything is Clean, food is excellent and the staff is hard working and professional. Coffee choices and bakery was terrific.
See you soon Tara Cafe.","This is a wonderful coffee shop off the beaten path. They feature decent coffee and wonderful desserts, including many great cakes at very reasonable prices, about 50 baht per piece.   The service is quick and it is located right on the edge of a nice pond that you can look from above and enjoy your coffee and cake.",Cute small cafe with a lovely seating area facing a pond. I love the bar area that faces the water (indoor and outdoor feel). Unfortunately the coffee isn't that great given the numerous high quality coffee around here. We got a cappuccino which was very milky. Could have been a one off moment.,"Good location. All
Menu was yummy. Friendly staffs and cheap. Nice atmosphere. You can order Krapow Tad with choice of size. Bread and coffee also good quality and taste. Must try."
ChIJWR-D9fEx2jAR1RbDQL_2WNk,MAKUB.COFFEE,18.768749,98.9430139,4.9,36,2024-11-18,"This place is special. I have never had such a ""favorite coffee spot"" as this. The coffee is made with so much care, there's even a secret milk ratio recipe — which means you get the absolutely perfect hot latte.
Plus we could chat for hours with the cheerful, smart and interesting owners. 💛","For any special techniques or megical reasons... They serve the best Hot Coffee latte.
(cow milk with half shot of dark roasted coffee)","The coffee is delicious and affordable. The owner is lovely and friendly, making you feel right at home 🫶🏻","Makub Coffee is a cozy, thoughtfully designed space serving quality brews and seasonal drinks. The minimalist interior and calm atmosphere make it a perfect spot to work, read, or simply relax. Friendly staff and solid espresso.",They have the loveliest cold cream americano - nicely balanced and very refreshing. A must try!
ChIJh4ib3x8x2jARotxHm0HXgc8,หลังในคัพ,18.7675323,98.94264,,,,,,,,
ChIJ5_dS6Wwx2jARU1D-_TWTHV8,coffee shop Estuntr,18.7698458,98.94115819999999,5.0,1,2023-07-24,"The food was delicious, and the coffee was very fragrant and smooth.",,,,
ChIJ9z5oH68x2jARJ4r9lcT5jto,Bmชามุก,18.7692275,98.94090349999999,5.0,1,2021-09-28,,,,,
ChIJdYh6KFAx2jARIef8yoKKw98,COFFEE IS A FRIEND,18.7693643,98.9416304,,,,,,,,
ChIJgbiLH8cx2jARvz2C9vFp7cE,JLouis,18.7684952,98.9429289,,,,,,,,
ChIJ1SHsBK8x2jAR5wx8QgmoS3I,Coffee Shop Nimman,18.769669999999998,98.94057149999999,,,,,,,,
ChIJ8cO486cx2jARyLI94uabx3k,O no chikara Teahouse,18.7655715,98.9479833,4.8,111,2025-04-03,"Friendly staff and beautiful Japanese style garden.
Green tea of different kind was introduced to us patiently when we couldn't figure out their differences.
We enjoyed our morning green tea time there very much!","Asked the staff for a cold whisk matcha with a nutty tone and went with one that had walnut notes. It was nice, though there was a slight bitterness at the end. Personally felt it was a bit pricey — but the hojicha totally delivered! So well-balanced and only 100 baht. Loved that one.
Sadly, most dessert dishes are sold out didnt have a chance to try.","One of the best matcha usucha I tried recently!
There’s a really wide choice of matcha to choose from and the service is excellent.
They explain you flavours, aroma and tricks to do also matcha at home.
The ambiente is really cozy and in a Japanese style. I will definitely come back to try other matchas. Thank you again!","Very nice green tea (I order roasted green tea and macha latte, you could pick your own cup), delicious snacks, beauty setting and very nice staff. Don't miss it if you are a tea lover.","“This tea house is truly unique in a city filled with coffee shops. If you’re looking to try something new, I highly recommend coming here—you’ll definitely fall in love! I will be back to try more matcha for sure.”"
